club,leagueCountry,birthday,position,redCards,meanIAT_redCards,ties,meanExp_yellowReds,yellowCards,meanIAT_yellowCards,meanExp_redCards,skin_color,height,meanExp_yellowCards,victories,meanIAT_yellowReds,defeats,games,goals,weight
66,2,5649.0,0,1,0.00014707743496603326,68,-0.0009075735551837576,34,0.004710891487438574,-0.0058536544325248465,1,184.0,0.00673264206298014,115,1.3023562185465595e-05,53,236,20,75.0
27,3,8037.0,0,1,0.0015157503330618938,30,0.002554838379225973,25,0.028371537355880518,0.026851729928481227,0,182.0,0.05173205829239631,53,0.0016005432094144119,37,120,6,82.0
11,1,4884.0,7,1,-0.00022362285758512618,79,-0.0001456971101178142,40,0.0035432249742090773,0.002506156234588719,0,182.0,0.0035362646853869853,103,-0.00014598387993206322,96,278,17,76.0
37,1,8401.0,4,1,0.0031906098398084173,11,-0.0013623244720079714,5,-0.020493117048602228,0.0063129873496127935,0,189.0,-0.015148134070585741,33,-0.0013438417152001304,29,73,0,80.0
10,3,4527.0,6,1,9.745301368773088e-05,51,0.00029067740345369887,56,0.04439995841199086,-0.010183046892417587,0,175.0,0.07061591921823454,92,0.00018276423740607662,78,221,4,75.0
63,0,7179.0,8,0,-0.0014874163124923116,65,0.0001586127196876884,41,0.0039571537661453795,-0.00912878750575402,0,178.0,0.007611984289686944,132,-0.00012256147631121842,91,288,4,70.0
31,3,6578.0,9,0,-0.0016493876707329757,41,0.0019616487086703935,12,-0.022569395635823282,-0.014974155399013696,1,179.0,-0.03857742227695258,57,0.0008742553610118307,65,163,47,76.0
3,0,4792.0,8,2,0.00021977424847224693,108,-0.0016295584357157793,44,-0.010945889916147304,-0.0035442813917916493,1,176.0,-0.014419697301962547,227,-0.0013529588694169202,97,432,5,72.0
67,3,7000.0,5,1,0.0016401923795677324,27,0.0027443274142237824,27,0.03751584784537537,0.016109662201868272,0,181.0,0.05966708473621332,45,0.001725503603286078,43,115,2,75.0
43,2,5696.0,9,0,-0.0014398311567644171,102,-0.0005943014284367103,19,-0.02772239436866919,-0.016864737688977498,1,184.0,-0.02806747005732897,158,-0.0004622165941736717,112,372,129,77.0
46,3,6633.0,6,0,-0.0015762736568424591,43,0.0013055568153376685,26,0.010778973917715635,-0.010529335437100345,0,177.0,0.017143420369134875,67,0.0008208725305457111,50,160,0,70.0
56,3,2072.0,0,5,0.0020628282927488847,136,0.009086761295923021,128,0.043632776312784866,0.04515039546269963,0,188.0,0.07026485450915976,188,0.005813355954503302,185,509,10,90.0
37,1,6583.0,0,0,-0.0014410077336418847,34,-0.0014098909114941124,11,-0.01901882284111232,-0.006874552787070727,1,188.0,-0.02062086628845145,62,-0.0013630173843069554,46,142,4,80.0
49,2,8945.0,0,0,-0.001689706836607215,0,-0.004157382465858579,1,0.34363362704224754,-0.004395263298901718,0,184.0,0.8938593586091803,1,-0.0015982563721967553,0,1,0,77.0
66,2,3381.0,4,0,-0.001146242444818224,5,0.00043827287514380076,1,-0.02638663661314655,0.000463350365005655,1,177.0,0.00987069988618926,11,-0.0010842054087865263,8,24,0,71.0
56,3,3403.0,7,2,0.0010440138504674216,56,-0.0002873999802248876,37,-0.000774109358740277,0.006108714653631385,0,180.0,-0.0013705547773284373,105,-0.0001780549041461173,122,283,56,71.0
20,3,6371.0,8,1,0.0004974242959151398,36,0.005105237279598762,43,0.05061556340395342,-0.007444105755412943,0,187.0,0.07644891056829936,76,0.0031798022317365785,47,159,4,83.0
25,3,7684.0,0,0,-0.0015382048875533052,22,-0.002330730524515825,19,0.008053005524252541,-0.006441438040956881,0,183.0,0.01640897096177598,81,-0.0014549540251684188,23,126,6,70.0
38,1,7090.0,9,0,-0.001484568279770467,49,-0.0016754015102852914,11,-0.02539566376857444,-0.010192322165495277,0,192.0,-0.02871429280174725,72,-0.0014042203426652047,63,184,83,85.0
11,1,7881.0,5,0,-0.0014345155289618202,22,-0.001354211111557745,15,0.009992544636976243,-0.0030190144530899085,0,185.0,0.009972915345230095,32,-0.001356876551308757,38,92,2,75.0
37,1,6951.0,6,0,-0.0014404853483321624,33,-0.0014312715359543606,10,-0.024600105397136425,-0.0069467183527400595,0,184.0,-0.02559481988715138,65,-0.001362523271581649,68,166,2,87.0
48,1,5326.0,5,1,-0.0008669848312509685,113,0.0004749439824856959,90,0.005101753040195107,-0.02354846871178356,0,183.0,0.006091208640845546,397,-0.00021873427547530213,101,611,91,79.0
41,1,6157.0,0,0,-0.0014773712995753373,26,0.0011083431169301046,19,0.0019504308537405587,-0.008846273071489864,0,188.0,-0.0022705698923600284,69,0.00114159585228192,41,136,2,81.0
34,3,5592.0,7,0,-0.001576273656842459,23,0.00842314470157039,19,0.015148129904100818,-0.007060956704215394,0,178.0,0.0240923450353147,32,0.0052960759923285855,54,109,1,72.0
68,0,4840.0,4,1,-6.752179196459904e-05,68,-0.0014587601100052702,8,-0.033048350846532584,0.0016148517647874055,0,188.0,-0.03667159042544732,89,-0.00131999971081335,89,246,0,80.0
47,3,6258.0,3,0,-0.0015722556435367235,30,-0.002348096036410423,47,0.07069355100231645,-0.013616921155864315,0,175.0,0.1130023332757192,67,-0.0014871618830935786,48,145,15,72.0
65,1,6633.0,0,3,0.0020351055915541413,54,0.000656682291330564,27,-0.014601269654779325,0.00741559884234492,0,187.0,-0.020035972145701627,159,0.0009026430829019052,82,295,21,80.0
53,1,7262.0,0,1,0.0010583992242110642,43,-0.0013661585451723586,12,-0.01498960622076219,0.0013058735488132474,0,197.0,-0.015335854391953204,42,-0.0013574697986782438,50,135,9,90.0
37,1,3868.0,7,1,-0.0004940650688218425,85,-0.0013706284064195961,32,-0.014704277589778925,-0.0016150310537381793,0,172.0,-0.014549628578572104,149,-0.001359227596756438,123,357,52,66.0
4,2,7529.0,5,2,0.0041880817149003505,34,-0.0014538634130133,12,-0.011216142800870316,0.028897134269164113,0,180.0,-0.014208773912257432,44,-0.0013590919696136006,41,119,3,75.0
13,1,8620.0,4,0,-0.0014345155289618207,17,-0.0013542111115577456,0,-0.044892481880858696,-0.002818654602143865,0,190.0,-0.0448042953722103,24,-0.001356876551308757,23,64,0,78.0
2,0,5196.0,6,2,0.0005852099591412384,85,0.0006514792049842765,50,0.004670576685329659,-0.003962338119767582,0,180.0,-0.000973100434611784,154,0.0006375272273908161,92,331,4,69.0
49,2,4140.0,5,0,-0.0014415785113307865,131,0.0007933874007397706,80,0.01049823714291071,-0.017169870254740052,0,182.0,0.012061182270631006,209,0.00013539145098055263,148,488,34,78.0
66,2,3968.0,5,1,-0.0006721539973745768,119,-0.0002372345787764401,83,0.019254956270579025,-0.0017505793724510805,0,177.0,0.021809318091724608,194,-0.0006161065547456997,125,438,30,69.0
5,2,5840.0,6,2,0.001609963374457283,62,-0.0016529328029125064,21,-0.013905048139049123,0.0029988179182288514,0,173.0,-0.019103849054755057,114,-0.0013753040163251007,49,225,6,64.0
7,2,4249.0,8,3,0.0011756855741622914,108,0.001113987081302666,84,0.029266652928267224,0.0111550412363158,0,180.0,0.03438491540042285,119,0.0012586507585340555,154,381,10,77.0
52,1,8098.0,4,0,-0.0014451600908705787,48,-0.0015049787589641824,9,-0.030359684433051426,-0.006600234287985118,0,190.0,-0.03076056990101404,98,-0.0013669450072866446,62,208,0,79.0
8,1,6114.0,2,1,-0.00011970620803845061,58,0.001269881119680086,59,0.032685269815819616,-0.006290499346587619,0,180.0,0.03260409826392751,112,0.0012728943472998411,86,256,53,79.0
26,2,6307.0,5,0,-0.0014388879195376596,89,0.0003697635471456275,59,0.009523387528641129,-0.013199523796556202,1,175.0,0.005769196144794644,167,0.00047791020566820947,108,364,21,70.0
32,2,5485.0,2,0,-0.0015577395532632619,66,0.0008354682437172965,53,0.028715449804441625,-0.01466151783873355,0,175.0,0.04973006582102647,116,7.308321845018343e-05,67,249,28,71.0
17,1,3502.0,0,0,-0.0014494318863780679,46,-0.0014880957712296169,29,0.00965504394868649,-0.009107651438681242,0,190.0,0.011799752759623463,71,-0.0013709856042959322,62,179,3,87.0
68,0,4695.0,4,1,-0.0003542682978527466,78,-0.0015245716932166158,14,-0.029253676883905868,-0.006303864163009051,0,191.0,-0.03439492204769748,101,-0.0013286911987588903,132,311,0,92.0
19,0,4033.0,9,1,-0.000579354826539957,86,-0.0005956231050677664,35,-0.014887701492589204,0.0011008821284159663,0,186.0,-0.016728792949169312,157,-0.0005033496190637753,153,396,98,75.0
69,2,6205.0,5,1,0.00028623222835262986,53,0.0003882346550909582,28,0.003331866817263674,0.0020709022216479868,1,172.0,0.004124765091329825,77,0.000363158046803147,66,196,4,69.0
10,3,2854.0,9,3,0.0034975663643166824,53,0.00044078594710238097,28,-0.0028211541798573905,0.03423585159594023,0,181.0,-0.006971753248351796,67,0.00021859373819558476,100,220,41,76.0
29,1,7379.0,1,0,-0.0014434984031377743,29,-0.0014523914454438733,6,-0.027139945089912226,-0.005242569759764283,0,182.0,-0.030054381344358207,47,-0.0013653732535658118,36,112,10,76.0
34,3,4519.0,5,0,-0.001570843269305213,38,0.0005939674669961732,34,0.013723117271894555,-0.011306427430503505,0,180.0,0.022342491183092103,79,0.00036364202142941967,83,200,4,75.0
21,3,4031.0,5,1,7.691517563902091e-05,51,0.008136638531546902,55,0.04162480972394645,-0.0011614012272242445,0,185.0,0.0658190671923284,94,0.005116056815278831,79,224,4,73.0
19,0,4618.0,8,2,0.0006745130569055923,78,-0.0019279410275692766,41,-0.00040966884727007487,0.002424402059719721,0,183.0,0.002161004047467993,158,-0.0014145991563792113,78,314,6,75.0
2,0,502.0,4,1,-0.0008422722194060188,151,-0.001509144562437631,7,-0.039748055089690655,-0.009847898213576626,0,193.0,-0.043921902177574135,247,-0.0013276292222494034,184,582,1,91.0
54,0,5365.0,4,0,-0.0014081967522149564,42,-0.00161477174728978,9,-0.028740916994903037,-0.006787497253841626,0,193.0,-0.036594726183994855,76,-0.0013319822017489494,70,188,0,95.0
70,0,4460.0,4,2,0.0038622149601108204,36,-0.0014867929120508927,4,-0.032578994669632724,0.01828869276378076,0,193.0,-0.035337370254904625,43,-0.0013308251422925715,45,124,0,79.0
71,0,8013.0,1,0,-0.0013921634505518249,15,-0.001436756275770035,6,-0.010344414009229336,-0.002806225105942305,0,176.0,-0.011286614336671191,18,-0.0013168166558712355,26,59,9,71.0
32,2,3819.0,9,2,0.0013233649818386207,63,-0.0021407948935053644,61,0.03062395007161073,-0.0014778824139181285,0,189.0,0.0541325801565962,144,-0.0014178719488648016,71,278,84,78.0
63,0,5165.0,0,3,0.0011341803866035205,76,-0.001940861128464677,66,0.01096390699546621,0.010531334438556392,0,182.0,0.015127893641505347,214,-0.001383780706261332,104,394,40,78.0
72,3,7245.0,6,0,-0.0016162757772247645,21,-0.002655427506894755,11,-0.0020170071407037303,-0.00728191831239117,1,174.0,-0.003209389590726109,31,-0.0015287995551723245,34,86,1,71.0
0,0,4188.0,0,1,-0.0006559892015728152,103,-0.00178151946158971,38,-0.013781684987652795,0.0003321393730917216,0,195.0,-0.020245161903988715,161,-0.0013705064610862446,148,412,19,85.0
54,0,5199.0,1,0,-0.0014928777663097926,73,0.0010224629322335163,20,-0.02454669092972454,-0.012056407080270212,0,176.0,-0.03146395688826085,140,0.0008145445003917258,104,317,58,75.0
58,2,6175.0,0,1,0.0011788437030551455,44,-0.0013664143603833582,25,0.022353268879244062,0.015279987378056666,1,178.0,0.020934201794861586,34,-0.001358161719662069,50,128,3,69.0
10,3,6527.0,11,0,-0.0016438772918302546,55,-0.0029473172297491647,28,-0.0022175323841095622,-0.01368281399455241,0,175.0,-0.002048885078465585,84,-0.0015549072181377428,82,221,32,68.0
11,1,6807.0,0,2,0.005652393158253357,21,0.0057187760968696435,23,0.03660696802211587,0.016954009899799317,0,194.0,0.03653505752470471,41,0.0057300321359064176,33,95,4,85.0
73,0,7353.0,6,0,-0.0014710363778704535,32,-0.001979361394012504,18,0.00831980987987302,-0.0063219972357883465,0,172.0,0.015535771616068247,51,-0.0013914208155690944,32,115,4,70.0
31,3,8900.0,1,1,0.004594166578875135,15,-0.002601090479690713,6,-0.01616456914728193,0.006334951484332632,0,168.0,-0.03178106043556945,37,-0.0014534869050393336,13,65,4,65.0
0,0,5708.0,11,0,-0.0014613938280356438,78,-0.0017810898721503862,15,-0.03171669105423629,-0.00838353615501018,0,186.0,-0.05104858084997512,147,-0.0013823001406781448,95,320,88,70.0
46,3,6653.0,9,0,-0.001541206076036343,38,-0.002213799247622528,13,-0.02013554772152097,-0.009415262476610028,0,178.0,-0.03251386016684661,56,-0.0014577927830601801,71,165,32,64.0
25,3,6771.0,5,1,-0.0004951861483822818,54,-0.0004935384493249352,74,0.03142922387797127,-0.015830499375434234,0,189.0,0.045546651884811294,251,-0.00036695845282469904,34,339,12,73.0
53,1,4103.0,10,2,0.00017759288977201918,85,-0.0006848168449606325,79,0.020008114125048427,0.010260189626632638,1,178.0,0.02504695625870923,183,-0.0005571157254847116,146,414,123,74.0
31,3,7269.0,0,3,0.008077093214990219,26,0.008388630729874844,41,0.0841571164356729,0.01720388779017514,0,187.0,0.1280526210365216,38,0.005216793359160621,47,111,12,84.0
44,3,3641.0,4,1,0.00014884956143158007,54,-0.002325557937176632,12,-0.02866279367048768,0.0005094100955959732,0,191.0,-0.04437314445326816,80,-0.001494132562727817,80,214,0,88.0
74,3,7428.0,5,1,0.0007230657440068347,38,0.00129351301945301,42,0.04680544776340685,0.0012083732215185568,0,182.0,0.07523864125507806,69,0.0008075085458101017,55,162,11,75.0
75,2,3577.0,1,0,-0.0014376957859044063,114,-0.0014684826056558422,22,-0.025688192123000792,-0.013736882873720413,0,174.0,-0.029020366366211244,126,-0.0013598846861008962,141,381,27,70.0
64,0,6069.0,9,1,-0.0005364523187640165,103,-0.0004239806460452804,38,-0.011023258442680742,-0.011521918587690964,1,185.0,-0.012861135060567705,134,-0.00046167388908053446,143,380,81,85.0
10,3,3850.0,10,1,0.00010876471243179524,59,-0.002358266477935507,28,-0.002331839782511593,0.013923249751487284,0,175.0,-0.004203299137263348,57,-0.0014874590429962294,104,220,24,71.0
20,3,7716.0,1,0,-0.0015491166686266258,32,-0.002283437319510273,15,-0.010848485973728854,-0.01147681496474182,0,176.0,-0.0171191564570516,66,-0.0014652752378513645,46,144,22,65.0
67,3,2955.0,6,2,-0.00024206816837511256,121,0.0018350188467298602,91,0.0091081816250457,-0.008724721216053978,0,182.0,0.01327475555168092,296,0.0005076411033768262,157,574,47,79.0
3,0,8073.0,8,0,-0.0014327877199012053,9,0.008356678086600657,3,-0.03004710883837044,-0.0042447266507311945,0,185.0,-0.034544171378445794,41,0.007847284047276708,21,71,1,77.0
22,2,5613.0,0,5,0.005903697417651525,64,-0.0012930910231876635,25,-0.007394062070275702,0.022467737406162504,0,184.0,-0.006089882401712073,78,-0.0013278340286552953,87,229,9,84.0
52,1,8938.0,8,0,-0.0014751723460603773,3,-0.0016827666120371948,4,0.037992223006467284,-0.0017790526590333352,0,179.0,0.02831711543755125,3,-0.0013953329365190355,10,16,2,81.0
64,0,1351.0,4,0,-0.0013930748616991578,40,-0.001431391185839718,2,-0.038607987129871936,-0.004249751429924249,0,196.0,-0.041915893729349035,57,-0.0013176787395430055,34,131,0,89.0
74,3,5161.0,4,3,0.002264757299012052,75,-0.002122519999491758,20,-0.023110436803098915,0.03121258987544628,1,184.0,-0.0322497403949589,105,-0.0014524138379198284,112,292,0,78.0
28,3,5942.0,8,1,0.0009087950261385027,44,0.001567271288615788,17,-0.007045954396686192,0.017358681420695358,0,189.0,-0.01165568906000214,59,0.0009939676248146275,46,149,1,79.0
9,0,5148.0,10,4,0.001700297627522556,84,-0.0005341957034189009,61,-0.0002181384354242928,0.009601505944617077,0,171.0,0.0025262315750682954,283,-0.000580229748483478,99,466,178,75.0
28,3,6999.0,11,1,-0.00020634081737843678,60,-0.0020764649076796767,33,-0.0018127496444977145,-0.0016537358067367507,0,177.0,0.003061163695489405,119,-0.0014290992298296988,85,264,69,75.0
37,1,7130.0,0,2,0.002718189996422865,35,0.0046817954930935025,53,0.07176224231753528,0.0006129553964940563,0,185.0,0.08946514777802486,68,0.003161631464810992,53,156,5,78.0
45,0,5063.0,9,2,0.0003954442071425585,90,-0.000482180875035014,41,-0.00694864646685781,0.007063497238090829,1,190.0,-0.008115326109979611,130,-0.0004241153944039872,145,365,81,88.0
33,3,6064.0,6,1,0.0009230073849627576,28,0.005578662287705132,58,0.09562956528700277,-0.0005760994644768376,0,173.0,0.15209405365925155,53,0.003507599650486319,67,148,1,76.0
27,3,5931.0,6,1,0.0016762203415699565,29,0.007983921082615274,22,0.022751631029131483,0.009668052257765307,0,182.0,0.040105430199421234,50,0.005005789341353347,35,114,1,71.0
47,3,4551.0,4,3,0.007748774936111453,30,-0.0023713013818157298,11,-0.01513689029686879,0.04597465176861723,0,182.0,-0.02407446900063517,49,-0.0014909624331241134,40,119,1,78.0
23,3,3358.0,0,4,0.0017171873334504428,117,0.000303864543769344,122,0.050671022568220106,0.031613900143976754,0,183.0,0.08197911859133464,189,0.00013070329901266042,146,452,18,72.0
5,2,4381.0,4,2,0.0006983230543384367,98,-0.0004258911856570943,9,-0.03548319635044943,-0.0038756793522845344,0,192.0,-0.037885615208196284,136,-0.00029582627077640494,80,314,0,87.0
76,2,3473.0,0,2,0.0004645948723389543,99,-0.0013802770689573787,40,-0.0063599566939846,-0.004605093787919796,0,181.0,-0.006074979634026528,133,-0.0013269245064538495,122,354,9,77.0
41,1,5166.0,1,0,-0.0014325524352024898,81,-0.0013336370044570848,33,-0.00877101592858268,-0.011822166687430602,1,177.0,-0.008557307767886041,101,-0.0013550197042853005,125,307,43,77.0
25,3,6332.0,3,1,-0.0008603086855462508,107,-0.0018549528207815317,92,0.012598064741862322,-0.003554975255569469,0,179.0,0.013645324560824002,352,-0.0013881123267252824,79,538,111,75.0
22,2,6122.0,1,0,-0.001418553481517945,33,-0.0014408870846397298,28,0.04475366419314128,-0.0033361053003269805,0,180.0,0.044147115939372164,32,-0.0013417784032230776,39,104,12,68.0
49,2,6613.0,5,0,-0.0014587737790803775,62,0.012197205166219029,32,-0.000958143502494042,-0.00880367743307421,1,181.0,0.003010262107506387,121,0.007326239251725488,59,242,6,75.0
54,0,5991.0,7,1,-0.000367234252469802,85,-0.0015192613415719114,33,-0.009723655936066064,-0.003329504241121516,1,170.0,-0.012923093088083749,101,-0.0013283383086134474,129,315,33,70.0
7,2,7172.0,1,0,-0.0014821198137111807,26,0.0012245403278375061,12,-0.019054462435002084,-0.006674927201291462,1,191.0,-0.024558351366104004,55,0.0009199377095812517,71,152,31,90.0
5,2,6689.0,9,1,0.0007850588627720692,48,-0.0012049022945511034,19,-0.004055503519898744,-0.0016898917448953908,1,194.0,-0.007091479877480303,61,-0.001299817931701307,46,155,61,84.0
77,0,6015.0,5,4,0.003745740260019258,57,0.0017820317512872792,82,0.06017364498032101,0.03687415478759259,1,180.0,0.06498226510319849,121,0.0013328839196984374,83,261,5,76.0
6,2,5524.0,4,0,-0.001389652359084537,0,-0.001518710592092096,0,-0.04348851029590736,-0.0016056095348199206,1,191.0,-0.05024678750030848,2,-0.001314441469920742,3,5,0,80.0
17,1,6244.0,10,0,-0.0014379077137383865,54,-0.0013711975304857773,9,-0.030707820466274682,-0.005596176275896484,0,178.0,-0.031103548379266526,82,-0.0013600851439577054,76,212,27,83.0
65,1,5995.0,11,1,0.0006534821181504975,44,-0.0014380661868455453,22,0.0020073470344782185,0.007587370392567269,1,188.0,0.0062261642986717386,70,-0.00135958224069827,47,161,33,79.0
29,1,3158.0,0,2,0.0023057973892906354,40,0.0005122716239994813,48,0.044875028157200236,0.012041847029180394,0,185.0,0.04478687593453667,68,0.0005132799078174699,72,180,17,79.0
0,0,4438.0,5,1,-0.000462009900868874,95,0.00046342600071937363,55,0.010182413130215643,-0.00446840436017446,0,186.0,0.017981338909503382,119,0.0005758503696373043,126,340,7,77.0
12,0,7141.0,8,1,-0.0003913994582159599,78,-0.000571847933975604,29,-0.015594834418902354,-0.0042422213136204465,0,180.0,-0.02187008166351445,120,-0.00035537724909140243,132,330,3,71.0
78,1,7045.0,6,0,-0.0014342405154656507,34,-0.001354747119117567,19,-0.0033518294238307398,-0.003737855154127104,0,175.0,-0.003371568519013598,84,-0.0013566164221176036,36,154,10,65.0
36,0,7265.0,0,0,-0.0014205024186927445,25,-0.0016171684965345095,8,-0.028427642847660674,-0.00949751274803479,0,193.0,-0.03559081662085099,95,-0.0013436218598459374,41,161,6,90.0
54,0,7641.0,9,3,0.003543566439289989,46,-0.00033554254842208545,21,-0.01291198587252225,0.0355784771820428,1,190.0,-0.021937990949779287,92,9.911399726012886e-05,78,216,84,83.0
