playerShort,club,leagueCountry,birthday,position,yellowCards,redCards,victories,goals,meanIAT_yellowCards,meanIAT_redCards,meanExp_yellowReds,games,meanExp_redCards,ties,meanExp_yellowCards,height,defeats,meanIAT_yellowReds,weight,skin_color
mevluet-erdinc,Stade Rennes,France,6264.0,Center Forward,17,1,100,79,-0.024359299913617346,-0.0002244939978883945,-0.0014692735670831403,276,-0.0003355866650324675,78,-0.027909284551544268,179.0,98,-0.0013593370445593243,69.0,0.0
micah-richards,Manchester City,England,6749.0,Right Fullback,35,0,137,12,-0.0010922543293386871,-0.0014258993249074037,-0.0015899341015717242,271,-0.0016809083748486144,46,-0.0006031290103349446,180.0,88,-0.001348726674220156,83.0,1.0
michael-carrick,Manchester United,England,4226.0,Center Midfielder,46,0,338,29,-0.019412050955347992,-0.001413782850289017,-0.00024006323265425778,611,-0.0016213764722117115,126,-0.023729946157005636,186.0,147,-0.0006878337587893779,74.0,0.0
michael-dawson,Tottenham Hotspur,England,5069.0,Center Back,68,4,194,17,0.00993732728407292,0.0017421382857841054,-0.0006665282633552416,415,0.0018229030399049566,108,0.01125955335389029,188.0,113,-0.0005433415364014551,76.0,0.125
michael-essien,Real Madrid,Spain,4719.0,Defensive Midfielder,89,2,294,59,0.015300434203422543,-0.00010371725139308881,0.0018879751078812635,495,-0.00015302799238039135,100,0.017804562410329763,177.0,101,0.002034022139485728,85.0,1.0
michael-krohn-dehli,Celta Vigo,Spain,4904.0,Attacking Midfielder,29,1,125,39,-0.014000836648939963,-0.0003784001813936159,-0.0002597443964299047,312,-0.0003872992904163532,73,-0.01850547719409367,170.0,114,-0.00029529663743189233,70.0,0.25
michael-mancienne,Hamburger SV,Germany,6581.0,Center Back,25,1,71,0,-0.0031250216394543284,0.0003563859362064941,-0.0014957099654676442,200,-0.0006708882134657834,52,-0.005748589175552106,184.0,77,-0.0013404513049590392,74.0,0.625
michael-owen,Stoke City,England,3634.0,Center Forward,13,0,262,244,-0.036667363954091356,-0.001435872060357124,-0.0009872744980028165,531,-0.001753446956213999,128,-0.0444946873489957,173.0,141,-0.0007429248551124603,70.0,0.125
michael-rensing,Bayer Leverkusen,Germany,5247.0,Goalkeeper,19,0,129,0,-0.02155221035185438,-0.001447900662498228,-0.0014549323504706932,271,-0.0015381819726533138,65,-0.023757415444130885,190.0,77,-0.0013695372534517547,92.0,0.25
michael-schulze,VfL Wolfsburg,Germany,6952.0,Right Fullback,17,0,71,9,-0.007971973720044134,-0.001434515528961819,0.0008133172265087108,155,-0.0014316975756921222,38,-0.007956313625080497,185.0,46,0.0008149180463862175,78.0,0.0
michael-tonge,Leeds United,England,4844.0,Left Midfielder,51,0,165,29,-0.0007062011077735725,-0.0013923115138125908,-0.0014395535327307622,389,-0.001521923195947557,89,-0.00020195297880087963,183.0,135,-0.0013169567056389715,77.0,0.125
michael-turner,Norwich City,England,5060.0,Center Back,42,1,89,17,0.004916887620215764,-0.00023778294268354203,-0.00017723132071164582,283,-0.00025944092797460145,80,0.005364732526812589,193.0,114,-0.00016243614800295246,79.0,0.0
michal-kadlec,Bayer Leverkusen,Germany,5460.0,Left Fullback,32,1,114,27,-0.0015050062380146364,-0.00011775142982864958,-0.0003208962708919245,249,-0.00041646103291087327,64,-0.00430121165631478,184.0,71,-3.820972340414791e-05,76.0,0.0
michel-bastos,Olympique Lyon,France,4961.0,Left Midfielder,27,0,127,65,-0.014294349776313421,-0.0014529061637483358,-0.00037576575420415287,297,-0.0015936716692330605,87,-0.014840531422120284,177.0,83,-0.00024739004232613495,71.0,0.625
michel_10,Getafe CF,Spain,5790.0,Defensive Midfielder,42,3,48,1,0.06937109011991509,0.006998117269492184,0.0023297639757175036,130,0.01125486204091321,24,0.10824397727955037,183.0,58,0.0013906803420609755,72.0,0.125
michel_15,Levante UD,Spain,6784.0,Center Midfielder,26,1,60,20,0.022805959143102933,0.0009350569094575626,0.0020283516661784855,134,1.114252301666392e-05,34,0.037427233766618405,180.0,40,0.0012823861688470183,73.0,0.25
mickaeel-tavares,Fulham FC,England,4680.0,Defensive Midfielder,8,0,33,2,-0.013451401009994599,-0.0015010644630111954,-0.001835424357587539,86,-0.00194044531218004,19,-0.01834765907833753,186.0,34,-0.0014198237180024084,76.0,0.75
mickael-landreau,Lille OSC,France,3420.0,Goalkeeper,13,1,299,0,-0.038806809749441534,-0.0009649971416457105,-0.001500408629266923,703,-0.0011081651005027892,192,-0.042755539234494044,184.0,212,-0.0013630825727473828,80.0,0.125
miguel-flano,CA Osasuna,Spain,5344.0,Center Back,46,3,75,9,0.02395370880480558,0.0032288537296547974,0.00017902361567028835,231,0.005137028624005636,61,0.03812810391501783,177.0,95,0.0001115518702265733,72.0,0.25
miguel-torres,Getafe CF,Spain,5871.0,Left Fullback,41,1,96,1,0.025861266431701786,0.00027231102312923536,0.0035121270095526086,202,0.0004674397292381136,37,0.04562770002926185,184.0,69,0.0021878353991603406,76.0,0.25
mike-frantz,1. FC Nürnberg,Germany,6130.0,Left Midfielder,16,1,66,30,-0.017271709561455947,0.0002917827410008508,0.00036869602895661836,195,0.00029120956482224286,51,-0.017237781123980465,180.0,78,0.00036942171865391414,79.0,0.125
mike-hanke,Bor. Mönchengladbach,Germany,5056.0,Center Forward,17,2,149,92,-0.02982685003779574,0.0003177809442322439,-0.0006417371127274476,379,6.755592485307585e-05,95,-0.03307969588428964,185.0,135,-0.0004852318353516255,85.0,0.0
mike-pollitt,Wigan Athletic,England,789.0,Goalkeeper,5,3,55,0,-0.035599052643746645,0.003388661189351454,-0.0014367562757700344,205,0.0036973106381600444,50,-0.03884152138365137,193.0,100,-0.001316816655871236,93.0,0.25
mikel-arteta,Arsenal FC,England,4467.0,Attacking Midfielder,66,3,216,64,0.006798934182209448,0.0008804174149062419,0.00044031908742812274,427,0.0008534079005930615,99,0.009119558438481093,176.0,112,0.0003076881946096579,69.0,0.0
mikel-gonzalez,Real Sociedad,Spain,5745.0,Center Back,52,1,85,6,0.03984232133866529,0.00013593058047467783,0.008508183287777702,216,0.00020085091495571013,61,0.06556981784553222,190.0,70,0.00535866723679081,79.0,0.125
mikel-rico,Granada CF,Spain,5421.0,Defensive Midfielder,33,0,73,19,0.011400063907955296,-0.0015762736568424598,0.0005555509144257817,201,-0.002506984627881035,54,0.018131233019116382,178.0,74,0.00034930420462301047,75.0,0.375
milan-badelj,Hamburger SV,Germany,6995.0,Center Midfielder,33,0,135,33,-0.000690168118676578,-0.001504285945284685,-0.001805421335520991,247,-0.001908725550327913,48,-0.005953875487726667,186.0,64,-0.0014228708469244064,76.0,0.0
milan-bisevac,Olympique Lyon,France,4990.0,Center Back,49,2,110,7,0.01335889407864014,0.0011543421823839363,0.0011336432441617088,282,0.003855552770766519,86,0.011494892249755162,185.0,86,0.0008206868371007695,81.0,0.25
milan-petrzela,FC Augsburg,Germany,4917.0,Right Midfielder,31,1,98,30,0.010967805284079039,0.0004561937865203987,-0.0024797768259326907,194,0.000903830445238003,52,0.016361785287015804,175.0,44,-0.0015771525460708596,65.0,0.0
milorad-pekovic,SpVgg Greuther Fürth,Germany,2773.0,Defensive Midfielder,135,2,143,17,0.07689887554445622,0.0003440700720881004,0.004396855380132504,377,0.0002342484038448898,106,0.08762878534444614,189.0,128,0.004125174405598541,88.0,0.125
miranda_2,Atlético Madrid,Spain,5363.0,Center Back,68,2,183,16,0.0278717854078101,0.0007497178197653924,0.004217974144954726,326,0.0009937251840189372,76,0.04826359857539118,186.0,67,0.002956572207565683,76.0,0.5
mitchell-langerak,Borussia Dortmund,Germany,6808.0,Goalkeeper,3,1,35,0,-0.028085360693348462,0.0039966642929677755,-0.0013631155461932272,60,0.004499647859115862,10,-0.02186831993963734,192.0,15,-0.0013697861202164074,81.0,0.0
mladen-petric,Fulham FC,England,4018.0,Center Forward,21,1,172,147,-0.026643744142615545,-0.0005513817894207736,-0.0017110159880422368,365,-0.0008884611936802633,84,-0.03626805597110042,185.0,109,-0.0013938936717661653,81.0,0.0
modibo-maiga,West Ham United,England,6454.0,Left Winger,25,2,64,50,-0.007837455528740524,0.0017018022031415575,0.0003409496077614953,217,0.001820687110766491,51,-0.012812876789798032,185.0,102,0.00023432240067911643,76.0,0.875
mohamed-amsif,FC Augsburg,Germany,6977.0,Goalkeeper,6,0,14,0,-0.008180933163414993,-0.0014436983159268097,-0.0014413163394753163,61,-0.0015237868685470935,18,-0.005120593763404053,187.0,29,-0.0013655623466570137,89.0,0.5
mohamed-sissoko,Paris Saint-Germain,France,5500.0,Defensive Midfielder,82,1,179,9,0.04192927268228163,-0.0004337861168718597,0.006856099928998447,319,-0.0007379483744360696,63,0.04823150784351982,191.0,77,0.005408644714919202,81.0,1.0
mohammed-abdellaoue,Hannover 96,Germany,5774.0,Center Forward,8,0,83,74,-0.03337492941970759,-0.0014540815512080797,-0.001937653816600331,223,-0.0020485242279294244,44,-0.04725419678123143,182.0,96,-0.0013753836195504996,82.0,0.25
moises_2,Granada CF,Spain,4068.0,Defensive Midfielder,64,1,84,7,0.060893407951573573,0.00016059721680701012,0.007644031494747367,215,0.0002844129592097001,59,0.09640216373265194,185.0,72,0.005291960196458673,85.0,0.25
momar-bangoura,Olympique Marseille,France,8820.0,Defensive Midfielder,0,0,0,0,-0.04463319590391639,-0.0014262301826235874,-0.0013547515221845152,2,-0.0014322689080180937,0,-0.04482217494588782,176.0,2,-0.0013490396252254574,65.0,0.875
morata,Real Madrid,Spain,8331.0,Center Forward,14,0,64,40,0.013331139567928205,-0.0015600205819318264,-0.002435668018844888,83,-0.002575034252790771,11,0.02180191053195123,190.0,8,-0.0014755890085862405,82.0,0.5
morgan-amalfitano,Olympique Marseille,France,5557.0,Right Midfielder,50,1,85,20,0.022724962334068826,-9.194089359355958e-05,-0.0014291518085305353,250,-0.00016652244403617646,79,0.023945349893775766,176.0,86,-0.0013532452768328478,68.0,0.25
moritz-leitner,Borussia Dortmund,Germany,8377.0,Attacking Midfielder,15,1,72,9,-0.008361511588356314,0.0009918431050994266,0.0009325377784096136,138,0.000846594715779992,32,-0.004905146296011437,176.0,34,0.0010701843643726632,66.0,0.25
mouhamadou-dabo,Olympique Lyon,France,6175.0,Left Fullback,31,3,102,2,0.0005265407480799469,0.0029990225562769404,-0.00018690930056856415,233,0.0036872326457225275,56,0.007290953069569202,176.0,75,5.417488719618735e-05,65.0,1.0
moussa-dembele,Tottenham Hotspur,England,6405.0,Center Midfielder,34,3,188,57,-0.01797510558807772,0.0010999927011616825,-0.0018402879447149527,415,0.002638598232748519,94,-0.023749479283656193,177.0,133,-0.0013953866176274097,64.0,0.5
moussa-sissoko,Toulouse FC,France,7167.0,Attacking Midfielder,39,0,103,27,0.0022966456378776205,-0.0014341037677811253,-0.00024916107748014325,277,-0.0015462058462086753,73,0.0020468921374825694,187.0,101,-0.0001482419641520113,83.0,1.0
movilla,Real Zaragoza,Spain,1864.0,Defensive Midfielder,70,2,165,13,0.009719305498408519,0.00011104084752324932,-0.001024824178546644,439,0.00017994332277837343,114,0.015562544039716126,171.0,160,-0.0006463465139361801,70.0,0.25
moya,Getafe CF,Spain,5205.0,Goalkeeper,11,2,78,0,-0.03074266921221391,0.0018040721115823452,-0.0023637430976971795,219,0.0028735843205283805,55,-0.04898017628091096,189.0,86,-0.0014887660315770505,82.0,0.125
muniain,Athletic Bilbao,Spain,8388.0,Right Winger,38,1,116,36,0.009142319746532056,-3.6071579714905224e-05,-0.002390109459177197,242,-9.588825643927432e-05,50,0.012862658316979171,169.0,76,-0.00147988038494688,63.0,0.0
mustafa-amini,Borussia Dortmund,Germany,8510.0,Center Midfielder,12,0,33,5,0.007491422163075125,-0.0014338810104267542,-0.001314350951962597,77,-0.0013895566617888008,22,0.007548110968926565,175.0,22,-0.0013562763742425493,73.0,0.25
nabil-el-zhar,Levante UD,Spain,6082.0,Right Winger,24,0,61,14,0.0067061725161225464,-0.0014840672141007059,-0.0019725998587589717,160,-0.0020854698440239544,37,0.014499385152128976,168.0,62,-0.0014037463957164013,67.0,0.75
nacho_3,Real Betis,Spain,3827.0,Left Midfielder,58,0,116,13,0.020206293957418645,-0.0015756341099982746,0.0014478759489823033,308,-0.002507973214059399,75,0.031544664454908215,175.0,117,0.0009115489558694757,70.0,0.25
nacho_9,Real Madrid,Spain,7322.0,Center Back,11,0,36,0,0.022094694846967154,-0.0015749809173607973,-0.0024013159489314597,57,-0.002538716595377306,11,0.03408313052015974,179.0,10,-0.0014897396594042032,75.0,0.0
naldo_2,VfL Wolfsburg,Germany,4635.0,Center Back,46,2,167,46,0.0016898245388634074,0.0005815248398392775,-0.0015279014978182557,331,0.00041468510042214237,71,-0.0005470545619891671,198.0,93,-0.001373870814565124,89.0,0.625
nando-rafael,Fortuna Düsseldorf,Germany,5122.0,Center Forward,43,1,109,66,0.014048492587027332,-0.00010463684284025189,-0.00023080830861248378,248,-0.0003215296410886956,57,0.019596160694420443,180.0,82,-2.550988997029158e-05,82.0,1.0
nani,Manchester United,England,6164.0,Right Winger,27,3,214,61,-0.018284494177255448,0.0014750878393978402,-0.0017982850745257809,343,0.0007080669971281965,64,-0.02135684365523849,175.0,65,-0.0013847087716117876,66.0,0.5
nano,CA Osasuna,Spain,4492.0,Left Fullback,31,3,71,19,0.010409488367815838,0.004203819280933355,0.0007031375360870901,192,0.006696145813649808,42,0.016874379418121848,186.0,79,0.0004360448716045256,80.0,0.375
natxo-insa,Celta Vigo,Spain,6003.0,Attacking Midfielder,39,1,58,7,0.0395714094652456,0.0007142628563497057,-0.0022047547134148387,162,0.0013005565430194307,36,0.05865242723329983,177.0,68,-0.0014841117024534218,70.0,0.5
nedum-onuoha,Queens Park Rangers,England,6159.0,Center Back,8,1,96,11,-0.03239090415712382,2.575470316762765e-05,-0.0014644256554446477,229,8.312365604385463e-06,57,-0.036087355849534465,183.0,76,-0.0013250215334741585,78.0,0.875
neil-etheridge,Fulham FC,England,7342.0,Goalkeeper,0,0,6,0,-0.04388483054339718,-0.0014023165631037078,-0.001490166573349545,21,-0.0015754322588505832,4,-0.04930240398732722,191.0,11,-0.0013264202607582588,,0.125
nelson-oliveira_2,Deportivo La Coruña,Spain,7889.0,Center Forward,20,1,43,25,0.0053469473492256435,0.0013730273339706523,0.00014844091047057053,135,0.0033794045786372713,40,0.008489106517538569,184.0,52,0.0009976542070900122,75.0,0.375
nelson-valdez,Valencia CF,Spain,5079.0,Center Forward,75,2,209,113,0.01032134883673239,4.132093865614458e-05,-0.00113634776084759,461,3.3064770818594196e-05,107,0.017166642287263268,178.0,145,-0.000680340947781126,73.0,0.25
nelson_4,Real Betis,Spain,4908.0,Right Fullback,22,2,84,4,-0.01113810206295425,0.0020099880344151585,0.00030810378888207674,213,0.003878334191777382,59,-0.017527384951068703,171.0,70,0.00023309129073308073,65.0,0.5
nemanja-pejcinovic,OGC Nice,France,6516.0,Center Back,18,1,44,7,0.0014144354090007806,0.001094669387250641,-0.0014425654097893785,132,0.0010211120084057121,34,0.004135686961795803,185.0,54,-0.0013628347717312681,84.0,0.25
nemanja-vidic,Manchester United,England,4311.0,Center Back,71,4,237,26,0.02058797383372506,0.002229948513461641,0.003248905259930178,367,0.003699638837117316,64,0.02628891435122072,188.0,66,0.003086938642395348,82.0,0.0
nene_2,Paris Saint-Germain,France,4217.0,Left Midfielder,41,1,132,90,-0.004346649263872434,-0.0003969104263652344,-0.00012132440922259894,335,-0.00022874921140437219,86,-0.008967630704103707,181.0,117,-0.00031566935954637903,70.0,0.25
neven-subotic,Borussia Dortmund,Germany,6918.0,Center Back,32,1,169,24,-0.00877974780559624,-0.0003372240528208975,-0.00043174241038212974,300,-0.0005205250826692998,66,-0.007392137114049307,193.0,65,-0.00025824271749458496,88.0,0.125
nicki-bille-nielsen,Rayo Vallecano,Spain,6611.0,Center Forward,31,0,69,37,0.014556888020137564,-0.0015435112523544026,0.0013871057250829915,180,-0.002602786118524513,31,0.0223678711945812,183.0,80,0.0004322830516475216,75.0,0.0
nicky-shorey,Reading FC,England,4067.0,Left Fullback,25,2,183,14,-0.024824760219112344,0.00011297223591089641,-0.0014611980516056973,433,0.00010159363549365043,103,-0.027763977901092113,175.0,147,-0.0013204333068191948,67.0,0.0
niclas-fuellkrug,Werder Bremen,Germany,8440.0,Center Forward,4,0,38,36,-0.032283510470557275,-0.0014375185502190965,-0.0014092161572498137,106,-0.0014898499493479426,24,-0.033946150335523374,188.0,44,-0.001359717042781184,78.0,0.125
nico-yennaris,Arsenal FC (R),England,8544.0,Defensive Midfielder,1,0,6,0,-0.0202321163012004,-0.0013921634505518247,-0.0014367562757700348,14,-0.0015189658830329909,5,-0.02207491827981659,174.0,3,-0.0013168166558712355,65.0,0.25
nicolai-mueller,1. FSV Mainz 05,Germany,6476.0,Left Winger,43,0,101,59,0.013001402339097164,-0.0014347123606638528,-0.001361186902062378,250,-0.0014390725132249619,66,0.012751214954690854,173.0,83,-0.0013570627300678235,66.0,0.0
nicolas-douchez,Paris Saint-Germain,France,3764.0,Goalkeeper,4,2,83,0,-0.038972777587011065,0.0015028437547751536,-0.0014366104712345892,228,0.0014294423268661567,69,-0.04163398349363888,185.0,76,-0.0013554240271570124,77.0,0.25
nicolas-fauvergue,Stade Reims,France,5399.0,Center Forward,49,0,89,56,0.019921660734274246,-0.0014311548348282248,-0.0014208712072760292,254,-0.001502171888464145,92,0.01943612099900664,191.0,73,-0.001353697744963387,81.0,0.25
nicolas-maurice-belay,Girondins Bordeaux,France,5587.0,Left Winger,25,0,101,11,-0.015748357687125434,-0.0014331898265314074,0.00099313065953242,287,-0.0015011698867583878,84,-0.017284363211105252,182.0,102,0.000948814960817364,76.0,0.75
nicolas-nkoulou,Olympique Marseille,France,7390.0,Center Back,32,1,93,3,0.0015296577109197285,-1.5904884011698125e-05,-0.0014004740589563145,239,-7.432745736347811e-05,67,0.010893642745287029,180.0,79,-0.0013396051835819452,77.0,0.75
nicolas-penneteau,Valenciennes FC,France,4068.0,Goalkeeper,12,4,116,0,-0.0347587752012691,0.001855136078685482,-0.0013668166136929624,408,0.0018500831309800924,116,-0.0352353122863611,185.0,176,-0.0013488962337585108,78.0,0.125
nikica-jelavic,Everton FC,England,5717.0,Center Forward,32,0,144,109,-0.0064787137107420855,-0.0014407320303699523,-0.0003129911998016577,282,-0.0018085293010572292,71,-0.00554195562062989,186.0,67,-0.00016580875477701387,84.0,0.0
nikita-rukavytsya,1. FSV Mainz 05,Germany,6381.0,Left Winger,3,0,62,31,-0.039431753950650954,-0.001451630208235626,-0.0014732286954187983,168,-0.001557525214251811,46,-0.04294501042292002,183.0,60,-0.0013730649483814632,74.0,0.25
niklas-dams,Bor. Mönchengladbach,Germany,7452.0,Center Back,6,0,71,10,-0.03102690733535836,-0.001440380764725833,-0.0013805696831817927,145,-0.0014595643556725684,33,-0.031205658979904478,185.0,41,-0.0013624243482586078,77.0,0.125
niklas-lomb,Bayer Leverkusen,Germany,8609.0,Goalkeeper,1,0,41,0,-0.0410674134706464,-0.0014359285817487277,-0.0013742603680336235,87,-0.0014528940284799948,21,-0.041605939872496014,188.0,25,-0.0013582131267264551,84.0,0.0
niko-bungert,1. FSV Mainz 05,Germany,6140.0,Center Back,26,1,90,11,-0.0024402663697029245,0.00019848865880063145,0.0002570061623227952,206,0.000178393059807065,49,-0.003052152903909738,188.0,67,0.00027618788010963746,75.0,0.125
niko-giesselmann,Hannover 96,Germany,7938.0,Left Midfielder,19,1,75,22,-0.0030889845592136016,0.0007656685405984488,-0.0013542111115577471,153,0.0007641644661399102,30,-0.003082916577401663,181.0,48,-0.0013568765513087564,73.0,0.0
